"id","sex","y_birth","innvandringsgrunn"
"P000026838","0",2015,"NRD"
"P000026932","1",2001,"FAMM"
"P000026985","0",2003,"FAMM"
"P000026996","1",2001,"UTD"
"P000027076","0",2005,"UTD"
"P000027138","1",2000,"FAMM"
"P000027190","1",2008,"UTD"
"P000027197","0",2008,"UTD"
"P000027220","0",2001,"FAMM"
"P000027229","1",2000,"UTD"
"P000027291","0",2001,"FAMM"
"P000027325","0",2006,"UTD"
"P000027343","1",2002,"UTD"
"P000027364","1",2004,"UTD"
"P000027402","1",2004,"UTD"
"P000027406","0",2000,"UTD"
"P000027409","1",2001,"FAMM"
"P000027481","0",2000,"UTD"
"P000027510","1",2001,"UTD"
"P000027540","1",2003,"FAMM"
"P000027543","0",2009,"UTD"
"P000027550","1",2000,"FAMM"
"P000027571","1",2002,"UTD"
"P000027621","0",2007,"FAMM"
"P000027635","1",2004,"FAMM"
"P000027681","0",2002,"UTD"
"P000027706","1",2009,"UTD"
"P000027717","0",2003,"FAMM"
"P000027757","1",2004,"UTD"
"P000027765","0",2004,"FAMM"
"P000027770","0",2006,"FAMM"
"P000027809","0",2002,"FAMM"
"P000027897","1",2008,"UTD"
"P000027929","0",2005,"FAMM"
"P000027940","1",2006,"FAMM"
"P000027952","1",2005,"UTD"
"P000027967","1",2000,"FAMM"
"P000027985","1",2007,"FAMM"
"P000028028","0",2009,"FAMM"
"P000028113","1",2009,"FAMM"
"P000028125","0",2008,"FAMM"
"P000028155","1",2007,"FAMM"
"P000028168","0",2009,"FAMM"
"P000028219","0",2009,"FAMM"
"P000028242","1",2003,"FAMM"
"P000028253","1",2004,"FAMM"
"P000028332","0",2016,"UKJ"
"P000028341","1",2003,"UTD"
"P000028344","0",2009,"FAMM"
"P000028345","1",2000,"UTD"
"P000028346","1",2006,"UTD"
"P000028399","1",2008,"UTD"
"P000028514","0",2008,"FAMM"
"P000028526","1",2003,"UTD"
"P000028557","1",2007,"FAMM"
"P000028615","0",2001,"FAMM"
"P000028682","0",2005,"UTD"
"P000028750","0",2001,"FAMM"
"P000028912","1",2000,"UTD"
"P000028919","1",2006,"FAMM"
"P000028929","0",2004,"UTD"
"P000028935","0",2007,"UTD"
"P000028967","1",2007,"FAMM"
"P000028998","1",2016,"NRD"
"P000028999","1",2003,"FAMM"
"P000029040","1",2004,"UTD"
"P000029066","1",2008,"UTD"
"P000029089","1",2008,"FAMM"
"P000029115","0",2007,"FAMM"
"P000029120","0",2000,"UTD"
"P000029233","1",2006,"FAMM"
"P000029244","1",2007,"UTD"
"P000029271","1",2005,"FAMM"
"P000029285","0",2007,"UTD"
"P000029298","1",2001,"FAMM"
"P000029363","0",2005,"FAMM"
"P000029379","0",2008,"UTD"
"P000029386","1",2006,"UTD"
"P000029405","0",2007,"FAMM"
"P000029433","0",2005,"UTD"
"P000029471","1",2009,"UTD"
"P000029494","0",2000,"FAMM"
"P000029532","1",2000,"UTD"
"P000029550","0",2000,"FAMM"
"P000029615","0",2004,"UTD"
"P000029653","1",2009,"FAMM"
"P000029658","0",2009,"FAMM"
"P000029716","0",2000,"FAMM"
"P000029743","0",2007,"UTD"
"P000029828","0",2007,"FAMM"
"P000029875","1",2002,"FAMM"
"P000029902","0",2006,"UTD"
"P000029926","0",2006,"FAMM"
"P000029929","1",2006,"FAMM"
"P000029959","1",2001,"FAMM"
"P000029968","1",2007,"UTD"
"P000030000","0",2006,"UTD"
"P000030021","0",2003,"UTD"
"P000030040","0",2008,"UTD"
"P000030047","0",2007,"FAMM"
"P000030098","1",2009,"UTD"
"P000030121","1",2008,"UTD"
"P000030138","0",2005,"FAMM"
"P000030148","1",2007,"UTD"
"P000030210","1",2008,"UTD"
"P000030265","0",2002,"FAMM"
"P000030325","0",2001,"UTD"
"P000030331","1",2005,"FAMM"
"P000030352","1",2006,"UTD"
"P000030353","1",2003,"FAMM"
"P000030368","1",2006,"FAMM"
"P000030428","0",2005,"UTD"
"P000030446","0",2000,"FAMM"
"P000030518","0",2007,"UTD"
"P000030527","0",2005,"FAMM"
"P000030555","0",2003,"UTD"
"P000030567","0",2005,"UTD"
"P000030593","0",2006,"UTD"
"P000030594","0",2000,"FAMM"
"P000030619","0",2007,"UTD"
"P000030633","0",2000,"UTD"
"P000030697","1",2007,"UTD"
"P000030747","0",2009,"FAMM"
"P000030801","0",2007,"UTD"
"P000030812","1",2008,"FAMM"
"P000030814","1",2003,"UTD"
"P000030823","0",2000,"FAMM"
"P000030885","1",2009,"UTD"
"P000030890","1",2009,"UTD"
"P000030932","0",2001,"UTD"
"P000030953","1",2006,"FAMM"
"P000030974","1",2003,"UTD"
"P000031079","1",2000,"FAMM"
"P000031191","0",2004,"UTD"
"P000031207","0",2003,"UTD"
"P000031213","1",2004,"FAMM"
"P000031240","0",2003,"FAMM"
"P000031253","0",2009,"FAMM"
"P000031331","1",2004,"UTD"
"P000031381","1",2005,"UTD"
"P000031383","0",2002,"UTD"
"P000031409","1",2008,"UTD"
"P000031437","0",2006,"FAMM"
"P000031483","0",2007,"FAMM"
"P000031485","0",2003,"FAMM"
"P000031487","0",2009,"UTD"
"P000031536","0",2004,"FAMM"
"P000031627","0",2008,"UTD"
"P000031657","1",2002,"UTD"
"P000031710","1",2008,"FAMM"
"P000031723","1",2009,"FAMM"
"P000031824","1",2007,"FAMM"
"P000031849","0",2000,"UTD"
"P000031862","0",2001,"UTD"
"P000031962","1",2002,"UTD"
"P000031975","0",2009,"FAMM"
"P000032138","1",2000,"FAMM"
"P000032180","0",2007,"FAMM"
"P000032183","0",2001,"FAMM"
"P000032223","1",2006,"UTD"
"P000032230","0",2006,"UTD"
"P000032233","0",2009,"FAMM"
"P000032297","0",2005,"FAMM"
"P000032303","1",2005,"UTD"
"P000032406","1",2001,"UTD"
"P000032420","1",2001,"UTD"
"P000032455","0",2009,"FAMM"
"P000032488","1",2007,"UTD"
"P000032510","0",2001,"UTD"
"P000032582","1",2000,"FAMM"
"P000032598","0",2003,"UTD"
"P000032616","0",2008,"UTD"
"P000032657","0",2008,"FAMM"
"P000032696","1",2005,"UTD"
"P000032757","0",2001,"UTD"
"P000032762","1",2000,"UTD"
"P000032772","0",2001,"FAMM"
"P000032779","1",2008,"FAMM"
"P000032792","1",2006,"UTD"
"P000032810","0",2003,"UTD"
"P000032882","1",2000,"FAMM"
"P000032897","1",2001,"FAMM"
"P000032898","0",2000,"FAMM"
"P000032958","0",2005,"FAMM"
"P000033005","1",2001,"UTD"
"P000033031","0",2003,"FAMM"
"P000033224","0",2007,"FAMM"
"P000033335","1",2003,"FAMM"
"P000033384","0",2007,"UTD"
"P000033404","0",2005,"FAMM"
"P000033466","0",2002,"UTD"
"P000033504","0",2004,"FAMM"
"P000033505","0",2004,"UTD"
"P000033516","0",2000,"FAMM"
"P000033537","0",2003,"FAMM"
"P000033551","1",2001,"FAMM"
"P000033561","1",2006,"UTD"
"P000033564","0",2005,"UTD"
"P000033637","1",2007,"UTD"
"P000033645","0",2008,"UTD"
"P000033649","1",2006,"FAMM"
"P000033678","0",2007,"FAMM"
"P000033708","0",2009,"FAMM"
"P000033730","0",2006,"FAMM"
"P000033767","1",2005,"UTD"
"P000033777","0",2002,"UTD"
"P000033785","1",2005,"UTD"
"P000033804","1",2000,"FAMM"
"P000033833","0",2001,"FAMM"
"P000033835","0",2003,"FAMM"
"P000033868","1",2001,"UTD"
"P000033900","0",2004,"UTD"
"P000033980","1",2006,"FAMM"
"P000034028","0",2007,"UTD"
"P000034044","1",2000,"UTD"
"P000034068","1",2006,"UTD"
"P000034097","1",2005,"UTD"
"P000034160","0",2000,"UTD"
"P000034170","0",2002,"UTD"
"P000034202","0",2000,"UTD"
"P000034207","0",2001,"FAMM"
"P000034215","0",2007,"FAMM"
"P000034236","1",2002,"UTD"
"P000034264","1",2008,"UTD"
"P000034326","0",2000,"FAMM"
"P000034401","0",2008,"FAMM"
"P000034421","0",2004,"UTD"
"P000034455","0",2001,"UTD"
"P000034493","0",2003,"UTD"
"P000034520","0",2000,"UTD"
"P000034568","0",2002,"FAMM"
"P000034605","1",2013,"ARB"
"P000034637","1",2001,"UTD"
"P000034643","1",2011,"NRD"
"P000034649","0",2006,"FAMM"
"P000034678","1",2002,"UTD"
"P000034685","1",2007,"UTD"
"P000034699","1",2007,"UTD"
"P000034703","0",2001,"UTD"
"P000034793","0",2007,"UTD"
"P000034827","1",2016,"UKJ"
"P000034953","0",2003,"UTD"
"P000034965","0",2001,"UTD"
"P000034972","1",2006,"FAMM"
"P000034975","0",2007,"UTD"
"P000035022","1",2001,"FAMM"
"P000035028","0",2007,"UTD"
"P000035094","1",2004,"FAMM"
"P000035116","1",2009,"FAMM"
"P000035167","1",2012,"ARB"
"P000035172","0",2009,"UTD"
"P000035224","1",2002,"UTD"
"P000035260","1",2003,"FAMM"
"P000035276","1",2002,"FAMM"
"P000035406","0",2005,"FAMM"
"P000035410","1",2003,"UTD"
"P000035465","0",2008,"FAMM"
"P000035497","0",2003,"UTD"
"P000035533","0",2003,"UTD"
"P000035535","0",2000,"FAMM"
"P000035542","1",2006,"FAMM"
"P000035627","0",2006,"FAMM"
"P000035742","1",2007,"FAMM"
"P000035807","1",2000,"UTD"
"P000035873","0",2004,"FAMM"
"P000035951","0",2009,"UTD"
"P000036031","1",2001,"FAMM"
"P000036033","0",2005,"FAMM"
"P000036037","1",2001,"UTD"
"P000036094","1",2008,"UTD"
"P000036173","1",2000,"FAMM"
"P000036182","1",2007,"FAMM"
"P000036241","0",2002,"UTD"
"P000036334","1",2002,"FAMM"
"P000036453","1",2004,"UTD"
"P000036481","0",2002,"UTD"
"P000036491","1",2006,"FAMM"
"P000036501","0",2007,"UTD"
"P000036511","0",2001,"UTD"
"P000036531","0",2006,"UTD"
"P000036544","1",2007,"UTD"
"P000036600","0",2008,"FAMM"
"P000036629","0",2006,"FAMM"
"P000036662","1",2008,"FAMM"
"P000036706","1",2004,"FAMM"
"P000036740","0",2004,"FAMM"
"P000036751","0",2008,"UTD"
"P000036823","1",2000,"FAMM"
"P000036846","1",2002,"FAMM"
"P000036934","1",2003,"FAMM"
"P000036963","0",2008,"UTD"
"P000036992","0",2006,"FAMM"
"P000037044","0",2004,"UTD"
"P000037050","0",2000,"FAMM"
"P000037055","0",2003,"UTD"
"P000037096","0",2009,"UTD"
"P000037139","1",2006,"UTD"
"P000037146","0",2004,"UTD"
"P000037304","1",2002,"UTD"
"P000037311","1",2005,"UTD"
"P000037356","1",2007,"FAMM"
"P000037382","1",2006,"FAMM"
"P000037406","0",2008,"FAMM"
"P000037461","0",2006,"UTD"
"P000037487","0",2006,"FAMM"
"P000037561","1",2009,"FAMM"
"P000037587","1",2007,"FAMM"
"P000037597","1",2003,"UTD"
"P000037610","1",2009,"UTD"
"P000037659","1",2004,"UTD"
"P000037668","0",2003,"UTD"
"P000037670","0",2005,"FAMM"
"P000037832","1",2009,"FAMM"
"P000037851","1",2003,"UTD"
"P000037928","1",2004,"FAMM"
"P000037988","0",2006,"UTD"
"P000038009","0",2000,"UTD"
"P000038014","0",2002,"FAMM"
"P000038048","0",2008,"UTD"
"P000038050","1",2001,"UTD"
"P000038100","0",2006,"FAMM"
"P000038122","0",2003,"UTD"
"P000038202","1",2003,"FAMM"
"P000038237","1",2006,"UTD"
"P000038239","1",2006,"FAMM"
"P000038308","1",2009,"UTD"
"P000038438","0",2007,"FAMM"
"P000038443","0",2000,"FAMM"
"P000038454","1",2004,"UTD"
"P000038474","1",2007,"FAMM"
"P000038492","1",2000,"UTD"
"P000038493","1",2008,"FAMM"
"P000038498","1",2006,"UTD"
"P000038530","1",2004,"UTD"
"P000038584","1",2004,"UTD"
"P000038586","0",2004,"UTD"
"P000038661","0",2008,"FAMM"
"P000038668","0",2000,"FAMM"
"P000038688","0",2009,"UTD"
"P000038756","1",2001,"UTD"
"P000038772","0",2008,"UTD"
"P000038802","0",2005,"FAMM"
"P000038804","1",2002,"UTD"
"P000038861","0",2004,"UTD"
"P000038867","0",2008,"FAMM"
"P000038879","1",2008,"UTD"
"P000038890","1",2007,"UTD"
"P000038924","1",2004,"FAMM"
"P000038945","1",2007,"FAMM"
"P000039010","1",2001,"FAMM"
"P000039052","1",2000,"UTD"
"P000039068","0",2000,"FAMM"
"P000039080","0",2007,"FAMM"
"P000039084","0",2001,"FAMM"
"P000039109","0",2013,"ARB"
"P000039115","1",2001,"UTD"
"P000039126","0",2009,"UTD"
"P000039129","0",2004,"UTD"
"P000039160","1",2002,"UTD"
"P000039169","1",2001,"UTD"
"P000039209","1",2003,"UTD"
"P000039214","0",2002,"UTD"
"P000039218","0",2003,"FAMM"
"P000039247","0",2005,"UTD"
"P000039262","0",2006,"FAMM"
"P000039284","0",2011,"ARB"
"P000039289","1",2004,"FAMM"
"P000039308","0",2007,"FAMM"
"P000039486","1",2001,"UTD"
"P000039501","1",2007,"FAMM"
"P000039514","1",2006,"FAMM"
"P000039536","1",2001,"UTD"
"P000039578","1",2006,"FAMM"
"P000039585","1",2004,"FAMM"
"P000039587","1",2002,"FAMM"
"P000039591","0",2002,"FAMM"
"P000039604","1",2000,"UTD"
"P000039651","1",2017,"UKJ"
"P000039660","0",2004,"FAMM"
"P000039669","0",2004,"UTD"
"P000039741","1",2002,"FAMM"
"P000039779","1",2003,"FAMM"
"P000039845","1",2007,"UTD"
"P000039851","0",2002,"UTD"
"P000039915","1",2004,"UTD"
"P000039943","0",2004,"UTD"
"P000039950","0",2000,"UTD"
"P000039972","1",2000,"FAMM"
"P000039983","0",2006,"UTD"
"P000039997","1",2006,"UTD"
"P000040015","1",2006,"UTD"
"P000040068","0",2000,"FAMM"
"P000040069","1",2005,"UTD"
"P000040123","0",2009,"UTD"
"P000040160","0",2000,"UTD"
"P000040161","1",2007,"UTD"
"P000040164","1",2000,"UTD"
"P000040173","1",2008,"FAMM"
"P000040193","1",2002,"FAMM"
"P000040199","0",2002,"FAMM"
"P000040203","0",2006,"UTD"
"P000040205","1",2012,"ARB"
"P000040208","1",2005,"UTD"
"P000040237","0",2005,"UTD"
"P000040277","1",2008,"UTD"
"P000040295","1",2005,"FAMM"
"P000040297","1",2002,"FAMM"
"P000040375","1",2004,"UTD"
"P000040376","0",2000,"FAMM"
"P000040378","0",2003,"FAMM"
"P000040427","0",2005,"UTD"
"P000040441","0",2007,"UTD"
"P000040444","0",2005,"FAMM"
"P000040537","0",2005,"UTD"
"P000040538","1",2003,"FAMM"
"P000040557","0",2003,"FAMM"
"P000040563","1",2004,"UTD"
"P000040625","0",2004,"UTD"
"P000040655","0",2008,"UTD"
"P000040678","0",2002,"FAMM"
"P000040702","1",2009,"UTD"
"P000040739","0",2007,"UTD"
"P000040754","1",2007,"UTD"
"P000040792","0",2008,"UTD"
"P000040815","0",2005,"UTD"
"P000040816","1",2009,"UTD"
"P000040923","1",2003,"FAMM"
"P000040931","0",2000,"FAMM"
"P000040970","1",2007,"UTD"
"P000040976","1",2009,"FAMM"
"P000041000","0",2002,"UTD"
"P000041057","0",2005,"FAMM"
"P000041059","0",2017,"UKJ"
"P000041126","0",2001,"FAMM"
"P000041154","1",2001,"UTD"
"P000041251","1",2006,"UTD"
"P000041332","0",2006,"UTD"
"P000041333","0",2007,"FAMM"
"P000041343","0",2006,"UTD"
"P000041468","0",2000,"FAMM"
"P000041488","0",2001,"UTD"
"P000041494","1",2001,"UTD"
"P000041536","0",2008,"FAMM"
"P000041627","0",2009,"UTD"
"P000041672","1",2000,"FAMM"
"P000041691","0",2000,"UTD"
"P000041720","1",2003,"UTD"
"P000041826","1",2008,"UTD"
"P000041865","1",2001,"FAMM"
"P000041884","1",2002,"FAMM"
"P000041888","1",2005,"UTD"
"P000041925","0",2006,"UTD"
"P000041973","1",2006,"FAMM"
"P000042013","0",2001,"UTD"
"P000042031","1",2008,"FAMM"
"P000042032","1",2004,"UTD"
"P000042099","1",2008,"FAMM"
"P000042108","0",2006,"UTD"
"P000042157","0",2003,"FAMM"
"P000042181","1",2008,"UTD"
"P000042222","0",2008,"UTD"
"P000042280","1",2002,"UTD"
"P000042426","1",2000,"FAMM"
"P000042464","0",2001,"UTD"
"P000042481","1",2015,"ARB"
"P000042489","1",2005,"FAMM"
"P000042631","0",2001,"FAMM"
"P000042635","0",2002,"FAMM"
"P000042646","0",2000,"UTD"
"P000042654","1",2007,"UTD"
"P000042664","1",2009,"UTD"
"P000042667","1",2009,"FAMM"
"P000042670","1",2004,"UTD"
"P000042674","1",2007,"UTD"
"P000042688","1",2005,"UTD"
"P000042771","0",2001,"UTD"
"P000042782","1",2004,"UTD"
"P000042800","1",2002,"FAMM"
"P000042816","0",2000,"FAMM"
"P000042880","1",2007,"UTD"
"P000042912","1",2005,"UTD"
"P000042922","1",2007,"FAMM"
"P000042938","0",2007,"UTD"
"P000042963","1",2008,"FAMM"
"P000042976","0",2003,"FAMM"
"P000042997","0",2000,"UTD"
"P000043089","1",2002,"UTD"
"P000043214","0",2008,"FAMM"
"P000043303","0",2001,"FAMM"
"P000043310","1",2009,"FAMM"
"P000043314","0",2007,"FAMM"
"P000043346","1",2005,"FAMM"
"P000043374","0",2006,"FAMM"
"P000043417","0",2008,"UTD"
"P000043482","1",2002,"UTD"
"P000043510","1",2001,"FAMM"
"P000043569","0",2004,"UTD"
"P000043584","1",2006,"UTD"
"P000043669","0",2006,"UTD"
"P000043823","1",2003,"FAMM"
"P000043824","0",2002,"FAMM"
"P000043865","1",2003,"UTD"
"P000043886","1",2008,"FAMM"
"P000043890","0",2006,"UTD"
"P000043905","1",2000,"FAMM"
"P000043931","0",2003,"UTD"
"P000043945","0",2004,"FAMM"
"P000044055","0",2001,"FAMM"
"P000044062","1",2006,"FAMM"
"P000044091","1",2005,"FAMM"
"P000044117","1",2006,"UTD"
"P000044141","1",2001,"UTD"
"P000044146","0",2003,"UTD"
"P000044210","1",2002,"UTD"
"P000044243","0",2008,"UTD"
"P000044258","1",2009,"UTD"
"P000044279","1",2006,"FAMM"
"P000044291","0",2005,"UTD"
"P000044321","1",2007,"FAMM"
"P000044373","0",2009,"UTD"
"P000044386","0",2006,"UTD"
"P000044467","0",2007,"UTD"
"P000044491","0",2003,"FAMM"
"P000044520","0",2009,"FAMM"
"P000044545","0",2002,"UTD"
"P000044632","1",2008,"UTD"
"P000044726","1",2003,"UTD"
"P000044750","0",2003,"UTD"
"P000044767","0",2016,"ARB"
"P000044783","0",2005,"FAMM"
"P000044807","1",2003,"FAMM"
"P000044878","1",2008,"FAMM"
"P000044882","0",2006,"UTD"
"P000044893","0",2004,"FAMM"
"P000044897","1",2003,"FAMM"
"P000044956","1",2005,"FAMM"
"P000044990","0",2002,"FAMM"
"P000045020","0",2009,"UTD"
"P000045044","1",2007,"UTD"
"P000045086","0",2001,"FAMM"
"P000045162","0",2008,"UTD"
"P000045180","1",2003,"UTD"
"P000045204","1",2004,"FAMM"
"P000045249","1",2006,"UTD"
"P000045259","1",2006,"UTD"
"P000045311","0",2008,"UTD"
"P000045359","0",2008,"UTD"
"P000045380","1",2009,"FAMM"
"P000045441","1",2006,"UTD"
"P000045467","1",2008,"FAMM"
"P000045596","0",2008,"FAMM"
"P000045608","0",2008,"FAMM"
"P000045619","0",2008,"UTD"
"P000045648","1",2004,"FAMM"
"P000045699","0",2007,"FAMM"
"P000045747","0",2000,"FAMM"
"P000045757","1",2002,"UTD"
"P000045788","0",2005,"UTD"
"P000045861","0",2006,"FAMM"
"P000045914","1",2001,"FAMM"
"P000045943","0",2000,"UTD"
"P000045947","0",2008,"FAMM"
"P000045980","0",2004,"FAMM"
"P000046067","1",2003,"FAMM"
"P000046073","0",2004,"FAMM"
"P000046143","1",2003,"UTD"
"P000046168","1",2003,"UTD"
"P000046192","1",2000,"FAMM"
"P000046193","0",2008,"FAMM"
"P000046263","0",2006,"UTD"
"P000046339","0",2009,"FAMM"
"P000046399","0",2004,"UTD"
"P000046407","1",2006,"FAMM"
"P000046425","0",2003,"FAMM"
"P000046429","0",2009,"FAMM"
"P000046458","1",2009,"UTD"
"P000046484","0",2014,"NRD"
"P000046490","1",2002,"FAMM"
"P000046510","0",2007,"UTD"
"P000046527","1",2009,"FAMM"
"P000046532","0",2002,"FAMM"
"P000046586","0",2001,"FAMM"
"P000046641","0",2006,"FAMM"
"P000046672","0",2005,"UTD"
"P000046679","0",2001,"UTD"
"P000046783","1",2002,"FAMM"
"P000046816","1",2006,"UTD"
"P000046819","0",2002,"UTD"
"P000046883","1",2008,"UTD"
"P000046888","0",2000,"UTD"
"P000046928","0",2000,"FAMM"
"P000047030","0",2001,"UTD"
"P000047038","0",2002,"FAMM"
"P000047073","1",2000,"UTD"
"P000047143","1",2004,"FAMM"
"P000047172","0",2004,"UTD"
"P000047203","0",2002,"FAMM"
"P000047325","0",2007,"FAMM"
"P000047328","1",2006,"UTD"
"P000047373","0",2008,"FAMM"
"P000047408","1",2005,"FAMM"
"P000047536","1",2003,"UTD"
"P000047566","1",2007,"UTD"
"P000047586","1",2006,"FAMM"
"P000047595","0",2008,"UTD"
"P000047596","1",2008,"FAMM"
"P000047634","0",2003,"FAMM"
"P000047691","0",2006,"FAMM"
"P000047741","0",2002,"UTD"
"P000047749","0",2006,"FAMM"
"P000047788","1",2003,"FAMM"
"P000047803","1",2002,"UTD"
"P000047818","1",2000,"FAMM"
"P000047838","1",2005,"UTD"
"P000047928","1",2008,"UTD"
"P000047934","1",2004,"UTD"
"P000047969","0",2000,"UTD"
"P000048160","1",2007,"FAMM"
"P000048190","0",2009,"UTD"
"P000048288","1",2006,"FAMM"
"P000048317","0",2005,"FAMM"
"P000048447","1",2004,"FAMM"
"P000048462","0",2004,"UTD"
"P000048498","1",2004,"UTD"
"P000048526","0",2008,"UTD"
"P000048541","0",2008,"FAMM"
"P000048552","1",2002,"UTD"
"P000048587","0",2000,"UTD"
"P000048625","1",2000,"FAMM"
"P000048706","0",2003,"UTD"
"P000048734","1",2002,"FAMM"
"P000048823","1",2005,"UTD"
"P000048915","0",2007,"FAMM"
"P000048919","0",2006,"FAMM"
"P000048920","0",2007,"FAMM"
"P000048923","0",2001,"UTD"
"P000048928","0",2011,"NRD"
"P000048967","1",2008,"FAMM"
"P000048977","0",2008,"UTD"
"P000048991","0",2009,"UTD"
"P000049086","0",2001,"FAMM"
"P000049106","0",2001,"UTD"
"P000049138","1",2008,"UTD"
"P000049168","1",2007,"UTD"
"P000049203","1",2008,"FAMM"
"P000049219","0",2003,"FAMM"
"P000049225","0",2002,"FAMM"
"P000049240","0",2000,"FAMM"
"P000049247","1",2001,"UTD"
"P000049257","0",2005,"FAMM"
"P000049267","0",2005,"UTD"
"P000049281","0",2005,"FAMM"
"P000049292","0",2002,"FAMM"
"P000049299","1",2000,"UTD"
"P000049309","1",2009,"UTD"
"P000049322","1",2003,"FAMM"
"P000049349","0",2008,"UTD"
"P000049354","1",2009,"UTD"
"P000049375","1",2001,"UTD"
"P000049377","0",2006,"FAMM"
"P000049470","1",2007,"UTD"
"P000049486","0",2005,"UTD"
"P000049505","1",2001,"FAMM"
"P000049515","0",2007,"FAMM"
"P000049528","1",2006,"FAMM"
"P000049619","1",2007,"UTD"
"P000049781","0",2002,"FAMM"
"P000049844","0",2008,"FAMM"
"P000049879","0",2002,"UTD"
"P000049913","0",2000,"FAMM"
"P000049921","1",2002,"FAMM"
"P000049925","1",2009,"FAMM"
"P000049933","1",2004,"FAMM"
"P000049980","0",2005,"UTD"
"P000049986","1",2005,"UTD"
"P000049989","1",2009,"FAMM"
"P000050014","0",2007,"UTD"
"P000050016","0",2009,"UTD"
"P000050026","1",2003,"UTD"
"P000050049","1",2008,"UTD"
"P000050060","1",2009,"UTD"
"P000050070","0",2001,"FAMM"
"P000050126","1",2001,"FAMM"
"P000050160","1",2009,"FAMM"
"P000050293","0",2003,"UTD"
"P000050318","1",2003,"UTD"
"P000050339","1",2008,"UTD"
"P000050354","1",2009,"UTD"
"P000050502","0",2007,"FAMM"
"P000050510","1",2000,"UTD"
"P000050568","1",2002,"FAMM"
"P000050577","0",2001,"FAMM"
"P000050626","1",2003,"UTD"
"P000050645","0",2008,"FAMM"
"P000050647","1",2009,"FAMM"
"P000050662","1",2008,"UTD"
"P000050736","1",2006,"UTD"
"P000050737","1",2013,"NRD"
"P000050776","1",2004,"FAMM"
"P000050783","0",2005,"FAMM"
"P000050824","1",2000,"FAMM"
"P000050865","1",2007,"UTD"
"P000050871","1",2002,"UTD"
"P000050903","1",2009,"FAMM"
"P000050932","1",2001,"FAMM"
"P000050982","0",2009,"UTD"
"P000051003","1",2005,"FAMM"
"P000051015","0",2001,"FAMM"
"P000051113","1",2001,"FAMM"
"P000051121","1",2003,"UTD"
"P000051311","0",2004,"UTD"
"P000051350","1",2006,"FAMM"
"P000051382","1",2004,"UTD"
"P000051385","0",2000,"FAMM"
"P000051444","1",2008,"UTD"
"P000051490","1",2008,"FAMM"
"P000051538","1",2005,"FAMM"
"P000051550","0",2005,"UTD"
"P000051554","1",2004,"FAMM"
"P000051557","0",2005,"UTD"
"P000051586","1",2000,"FAMM"
"P000051610","1",2004,"FAMM"
"P000051635","0",2006,"UTD"
"P000051660","1",2002,"FAMM"
"P000051683","0",2008,"FAMM"
"P000051702","1",2000,"FAMM"
"P000051758","0",2006,"UTD"
"P000051786","0",2009,"UTD"
"P000051898","0",2002,"FAMM"
"P000051905","0",2015,"NRD"
"P000052012","1",2000,"FAMM"
"P000052024","0",2009,"FAMM"
"P000052037","0",2006,"UTD"
"P000052058","0",2000,"FAMM"
"P000052085","1",2005,"FAMM"
"P000052089","1",2006,"FAMM"
"P000052209","0",2009,"UTD"
"P000052222","1",2008,"FAMM"
"P000052239","0",2007,"UTD"
"P000052269","0",2003,"FAMM"
"P000052286","1",2008,"FAMM"
"P000052326","1",2006,"UTD"
"P000052394","1",2002,"FAMM"
"P000052444","1",2000,"FAMM"
"P000052559","0",2000,"UTD"
"P000052590","1",2004,"FAMM"
"P000052594","0",2008,"UTD"
"P000052632","1",2003,"UTD"
"P000052661","1",2002,"FAMM"
"P000052705","1",2004,"UTD"
"P000052707","0",2000,"UTD"
"P000052755","1",2009,"UTD"
"P000052813","0",2008,"FAMM"
"P000052844","0",2005,"UTD"
"P000052864","0",2005,"FAMM"
"P000052872","0",2007,"UTD"
"P000052880","1",2003,"UTD"
"P000052904","0",2004,"UTD"
"P000052920","1",2003,"FAMM"
"P000052958","1",2007,"UTD"
"P000052974","1",2000,"FAMM"
"P000053041","1",2004,"FAMM"
"P000053086","1",2000,"UTD"
"P000053130","0",2005,"FAMM"
"P000053148","1",2008,"UTD"
"P000053165","0",2009,"FAMM"
"P000053244","0",2009,"UTD"
"P000053279","0",2002,"FAMM"
"P000053344","0",2009,"UTD"
"P000053525","1",2001,"FAMM"
"P000053582","1",2001,"FAMM"
"P000053606","0",2007,"FAMM"
"P000053624","1",2007,"FAMM"
"P000053676","0",2000,"UTD"
"P000053735","0",2004,"UTD"
"P000053756","1",2002,"FAMM"
"P000053763","1",2003,"UTD"
"P000053804","0",2002,"UTD"
"P000053839","1",2013,"UKJ"
"P000053840","1",2003,"UTD"
"P000053878","0",2002,"FAMM"
"P000053924","0",2003,"UTD"
